date,fighter_a,fighter_b,fighter_a_won_saved,Rich Logistic,primary_category,ufc_debutant_or_very_low_experience,large_age_difference,large_reach_difference,large_size_difference,fighter_moving_weight_classes,long_layoff,short_notice,recent_decline,recent_improvement,wrestler_vs_striker,grappler_vs_weak_submission_defense,power_puncher_vs_poor_defense,low_data_fighter,close_50_50_fight,major_upset
2022-11-05,carlos candelario,jake hadley,0,0.5582236971106684,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2022-11-05,darrick minner,shayilan nuerdanbieke,0,0.6103562574594129,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2022-11-05,ramona pascual,tamires vidal,0,0.5142947418465444,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,True,False
2022-11-12,claudio puelles,dan hooker,0,0.5821774606883832,fighter_moving_weight_classes,False,False,False,False,True,False,,True,False,True,False,False,False,False,False
2022-11-12,dominick reyes,ryan spann,0,0.5588807122499752,long_layoff,False,False,False,False,False,True,,True,False,False,False,False,False,False,False
2022-11-12,israel adesanya,alex pereira,0,0.7022166861317233,major_upset,False,False,False,False,False,False,,False,False,False,False,False,False,False,True
2022-11-12,ottman azaitar,matt frevola,0,0.62062555300624,ufc_debutant_or_very_low_experience,True,False,False,False,False,True,,False,False,True,False,False,True,False,False
2022-11-12,michael trizano,seungwoo choi,1,0.4748278035690151,close_50_50_fight,False,False,False,False,False,False,,False,False,False,False,False,False,True,False
2022-11-19,jennifer maia,maryna moroz,1,0.4639029565089418,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,True,False
2022-12-03,angela hill,emily ducote,1,0.3591824748828644,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2022-12-03,scott holtzman,clay guida,0,0.530532787426523,long_layoff,False,False,False,False,False,True,,True,False,False,False,False,False,True,False
2022-12-03,kyle daukaus,eryk anders,0,0.6025609911195495,power_puncher_vs_poor_defense,False,False,False,False,False,False,,False,False,False,False,True,False,False,False
2022-12-03,roman dolidze,jack hermansson,1,0.4361570562947459,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2022-12-03,marc diakiese,michael johnson,0,0.6498137359850421,wrestler_vs_striker,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
2022-12-03,phil rowe,niko price,1,0.3898513398150782,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2022-12-03,kevin holland,stephen thompson,0,0.633102412478846,large_age_difference,False,True,True,False,False,False,,True,False,False,False,False,False,False,False
2022-12-10,billy quarantillo,alexander hernandez,1,0.3235593338862985,fighter_moving_weight_classes,False,False,False,False,True,False,,True,False,False,False,True,False,False,False
2022-12-10,ilia topuria,bryce mitchell,1,0.4373472893292638,fighter_moving_weight_classes,False,False,False,False,True,False,,False,False,False,False,False,False,False,False
2022-12-10,jairzinho rozenstruik,chris daukaus,1,0.367471046762945,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2022-12-10,jared gordon,paddy pimblett,0,0.6852550602041454,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2022-12-10,raul rosas jr.,jay perrin,1,0.377839102173039,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2022-12-17,rinat fakhretdinov,bryan battle,1,0.4985179221717373,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2022-12-17,matthew semelsberger,jake matthews,1,0.3221659363111108,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2022-12-17,jared cannonier,sean strickland,1,0.3654406124668882,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2022-12-17,maheshate,rafa garcia,0,0.5150460777924799,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,True,True,False,False,True,True,False
2023-01-14,punahele soriano,roman kopylov,0,0.5253243069694945,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,True,False
2023-01-21,gabriel bonfim,mounir lazzez,1,0.4105058448710866,ufc_debutant_or_very_low_experience,True,True,False,False,False,False,,False,False,False,False,False,True,False,False
2023-01-21,gilbert burns,neil magny,1,0.4176447891787855,large_reach_difference,False,False,True,False,False,False,,True,False,False,False,False,False,False,False
2023-01-21,gregory rodrigues,brunno ferreira,0,0.7137037718841298,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,True
2023-01-21,terrance mckinney,ismael bonfim,0,0.7979197057775699,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,True
2023-01-21,ihor potieria,mauricio rua,1,0.3480941621707288,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-01-21,saimon oliveira,daniel marcos,0,0.5469354308773929,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-01-21,warlley alves,nicolas dalby,0,0.5783488857171929,long_layoff,False,False,False,False,False,True,,True,False,False,False,False,False,False,False
2023-02-04,devin clark,da woon jung,1,0.4461911082032371,power_puncher_vs_poor_defense,False,False,False,False,False,False,,False,False,False,False,True,False,False,False
2023-02-04,seungguk choi,hyunsung park,0,0.5184756038468734,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-02-04,toshiomi kazama,rinya nakamura,0,0.5166729123974978,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-02-11,josh culibao,melsik baghdasaryan,1,0.4424981649532121,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-02-11,shane young,blake bilder,0,0.6181310028347232,ufc_debutant_or_very_low_experience,True,False,False,False,False,True,,False,False,False,False,False,True,False,False
2023-02-11,tyson pedro,modestas bukauskas,0,0.542130823121992,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,True,False
2023-02-11,elves brener,zubaira tukhugov,1,0.2607818990228602,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,False,True
2023-02-18,themba gorimbo,aj fletcher,0,0.5477192009656241,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-02-18,juancamilo ronderos,clayton carpenter,0,0.5754169360541946,ufc_debutant_or_very_low_experience,True,False,False,False,False,True,,False,False,False,False,False,True,False,False
2023-02-18,jessica andrade,erin blanchfield,0,0.5678641241995871,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,False
2023-02-18,ovince saint preux,philipe lins,0,0.5565290479248616,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2023-02-18,marcin prachnio,william knight,1,0.4753233698389079,fighter_moving_weight_classes,False,False,False,False,True,False,,False,True,False,False,True,False,True,False
2023-02-25,andre muniz,brendan allen,0,0.5757559661869174,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,False
2023-02-25,erick gonzalez,trevor peek,0,0.5771602013841338,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-02-25,nurullo aliev,rafael alves,1,0.3265308886828635,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-03-04,esteban ribovics,loik radzhabov,0,0.5963817933036117,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-03-04,alexa grasso,valentina shevchenko,1,0.2955656934402681,recent_improvement,False,False,False,False,False,False,,False,True,True,False,False,False,False,True
2023-03-11,jj aldrich,ariane da silva,0,0.7478633220827056,fighter_moving_weight_classes,False,False,False,False,True,False,,False,False,False,False,False,False,False,True
2023-03-11,karl williams,lukasz brzeski,1,0.3687164867493283,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-03-11,nikita krylov,ryan spann,1,0.438394686371853,fighter_moving_weight_classes,False,False,False,False,True,False,,False,False,False,True,False,False,False,False
2023-03-11,davey grant,raphael assuncao,1,0.4199369781808982,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2023-03-11,josh fremd,sedriques dumas,1,0.4218486428744654,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-03-11,anton turkalj,vitor petrino,0,0.6615982450897925,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-03-18,dusko todorovic,christian leroy duncan,0,0.6349301228194463,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-03-18,jake hadley,malcolm gordon,1,0.4569022191127027,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,True,False,True,False,True,True,False
2023-03-18,casey o'neill,jennifer maia,0,0.7261656751560841,large_age_difference,False,True,False,False,False,False,,False,False,True,False,False,False,False,True
2023-03-18,veronica hardy,juliana miller,1,0.4048974521482218,ufc_debutant_or_very_low_experience,True,False,False,False,True,True,,False,False,False,False,True,True,False,False
2023-03-18,justin gaethje,rafael fiziev,1,0.4463806609097882,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2023-03-25,tucker lutz,daniel pineda,0,0.6530448171070944,ufc_debutant_or_very_low_experience,True,True,False,False,False,True,,False,False,False,False,False,True,False,False
2023-03-25,austin lingo,nate landwehr,0,0.5111765835150587,long_layoff,False,False,False,False,False,True,,False,False,False,False,False,False,True,False
2023-04-08,joe pyfer,gerald meerschaert,1,0.431451704788199,ufc_debutant_or_very_low_experience,True,True,False,False,False,False,,False,False,True,False,False,True,False,False
2023-04-08,jaqueline amorim,sam hughes,0,0.5109243544679241,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,True,False,False,False,True,True,False
2023-04-08,rob font,adrian yanez,1,0.379699365397355,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2023-04-15,brandon royval,matheus nicolau,1,0.3642134220614578,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2023-04-15,gillian robertson,piera rodriguez,1,0.4953470534481062,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,True,False
2023-04-15,daniel zellhuber,lando vannata,1,0.3689373906523878,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,False,False
2023-04-15,max holloway,arnold allen,1,0.2829328612942068,major_upset,False,False,False,False,False,False,,False,False,False,False,False,False,False,True
2023-04-15,chris gutierrez,pedro munhoz,0,0.7246545341966981,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,True
2023-04-22,batgerel danaa,brady hiestand,0,0.5457896099663064,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,True,False,True,True,True,False
2023-04-22,jeremiah wells,matthew semelsberger,1,0.3555481627753903,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2023-04-22,junior tafa,mohammed usman,0,0.5825666180197715,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-04-22,sergei pavlovich,curtis blaydes,1,0.4348673892528773,recent_improvement,False,False,False,False,False,False,,False,True,True,False,False,False,False,False
2023-04-29,michal oleksiejczuk,caio borralho,0,0.6063636396556997,wrestler_vs_striker,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
2023-04-29,jamey-lyn horth,hailey cowan,1,0.443504007366863,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-04-29,josh quinlan,trey waters,0,0.6839146030242023,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-04-29,marcus mcghee,journey newson,1,0.4438063001542444,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,False,False
2023-04-29,fernando padilla,julian erosa,1,0.321910892039219,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-04-29,marcos rogerio de lima,waldo cortes acosta,1,0.4945660605025219,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-04-29,ricky simon,song yadong,0,0.6108517001825258,recent_improvement,False,False,False,False,False,False,,False,True,True,False,False,False,False,False
2023-04-29,stephanie egger,irina alekseeva,0,0.7553402573047537,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,False,True
2023-05-06,drew dober,matt frevola,0,0.5448625922385438,recent_improvement,False,False,False,False,False,False,,False,True,True,False,False,False,True,False
2023-05-06,joseph holmes,claudio ribeiro,0,0.5302821266014728,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-05-06,virna jandiroba,marina rodriguez,1,0.3590703935656777,wrestler_vs_striker,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
2023-05-06,phil hawes,ikram aliskerov,0,0.6296286977064097,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,True,False,False,False,False,True,False,False
2023-05-13,bryan battle,gabe green,1,0.4632906810369093,power_puncher_vs_poor_defense,False,False,False,False,False,False,,False,False,False,False,True,False,True,False
2023-05-13,douglas silva de andrade,cody stamann,1,0.2534233832397175,fighter_moving_weight_classes,False,False,False,False,True,False,,False,False,True,False,False,False,False,True
2023-05-13,daniel rodriguez,ian machado garry,0,0.653363342879025,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2023-05-13,jailton almeida,jairzinho rozenstruik,1,0.4319727054492889,recent_decline,False,False,False,False,False,False,,True,False,False,False,True,False,False,False
2023-05-13,jessica-rose clark,tainara lisboa,0,0.640240811782212,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-05-13,mandy bohm,ji yeon kim,1,0.4595776065632971,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,True,False,False,False,False,True,True,False
2023-05-20,karolina kowalkiewicz,vanessa demopoulos,1,0.4304436689037987,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,False
2023-05-20,gilbert urbina,orion cosce,1,0.436830012994497,ufc_debutant_or_very_low_experience,True,False,False,False,True,True,,False,False,False,False,False,True,False,False
2023-06-03,da'mon blackshear,luan lacerda,1,0.4338988986569221,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-06-03,johnny munoz,daniel santos,0,0.5506408464537818,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-06-03,jinh yu frey,elise reed,0,0.5510146324828048,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2023-06-03,jamie mullarkey,muhammad naimov,0,0.7026007065761805,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,True
2023-06-10,charles oliveira,beneil dariush,1,0.3620599482081339,recent_improvement,False,False,False,False,False,False,,False,True,False,True,False,False,False,False
2023-06-10,steve erceg,david dvorak,1,0.3689138063048611,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,True,False,False,False,False,True,False,False
2023-06-10,diana belbita,maria oliveira,1,0.4740969494784278,close_50_50_fight,False,False,False,False,False,False,,False,False,False,False,False,False,True,False
2023-06-10,blake bilder,kyle nelson,0,0.5313950585587135,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-06-10,marc-andre barriault,eryk anders,1,0.4401521958161714,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,False
2023-06-10,miranda maverick,jasmine jasudavicius,0,0.7579204072260759,large_age_difference,False,True,False,False,False,False,,False,False,False,False,False,False,False,True
2023-06-17,denys bondar,carlos hernandez,0,0.750307664999846,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,True
2023-06-17,manuel torres,nikolas motta,1,0.4964248969521947,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-06-17,jared cannonier,marvin vettori,1,0.3297773450951824,large_age_difference,False,True,False,False,False,False,,False,False,False,False,False,False,False,False
2023-06-17,muslim salikhov,nicolas dalby,0,0.5916132444179438,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2023-06-17,gabriella fernandes,tereza bleda,0,0.6106125142420107,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-06-24,sedriques dumas,cody brundage,1,0.4361642369288611,ufc_debutant_or_very_low_experience,True,False,True,False,False,False,,False,False,False,False,False,True,False,False
2023-06-24,gabriel santos,david onama,0,0.610976204335317,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-06-24,jack jenkins,jamall emmers,1,0.4098374152538829,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-06-24,tabatha ricci,gillian robertson,1,0.4628120096584925,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,True,False
2023-06-24,chepe mariscal,trevor peek,1,0.326149402407855,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-07-01,melissa gatto,ariane da silva,0,0.7131872202550299,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,True
2023-07-01,brunno ferreira,nursulton ruziboev,0,0.6296955461486149,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-07-01,ismael bonfim,benoit saint denis,0,0.661322601821226,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,True,True,False,False
2023-07-01,kevin lee,rinat fakhretdinov,0,0.5416397030433971,ufc_debutant_or_very_low_experience,True,False,False,False,False,True,,True,False,False,False,False,True,True,False
2023-07-01,michael morales,max griffin,1,0.3800929574817074,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-07-01,sean strickland,abus magomedov,1,0.3368456010519423,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,True,False,False,False,False,True,False,False
2023-07-08,alexandre pantoja,brandon moreno,1,0.2801086665751648,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,True
2023-07-08,dan hooker,jalin turner,1,0.4831267717216577,recent_decline,False,False,False,False,False,False,,True,False,False,False,True,False,True,False
2023-07-08,jimmy crute,alonzo menifield,0,0.5789771722851697,large_age_difference,False,True,False,False,False,False,,True,False,True,False,True,False,False,False
2023-07-08,kamuela kirk,esteban ribovics,0,0.5313233612999679,ufc_debutant_or_very_low_experience,True,False,True,False,True,False,,False,False,False,False,False,True,True,False
2023-07-08,niko price,robbie lawler,0,0.5112146191673711,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,True,False
2023-07-08,marcin prachnio,vitor petrino,0,0.5532684035181523,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,True,True,False,False,True,False,False
2023-07-08,denise gomes,yazmin jauregui,1,0.3744443680107954,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,True,True,False,False
2023-07-15,carl deaton,alexander munoz,0,0.6039228057001877,ufc_debutant_or_very_low_experience,True,False,False,False,False,True,,False,False,False,False,False,True,False,False
2023-07-15,ailin perez,ashlee evans-smith,1,0.4833435858011223,ufc_debutant_or_very_low_experience,True,False,False,False,True,True,,False,False,False,False,False,True,True,False
2023-07-15,genaro valdez,evan elder,0,0.5032642130415911,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-07-15,nazim sadykhov,terrance mckinney,1,0.3360710158159263,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,True,False,False,False,True,True,False,False
2023-07-15,ottman azaitar,francisco prado,0,0.5030162173769813,ufc_debutant_or_very_low_experience,True,True,False,False,False,False,,False,False,False,False,False,True,True,False
2023-07-15,tyson nam,azat maksum,0,0.6420107715698478,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-07-15,viktoriia dudakova,istela nunes,1,0.4695057112472563,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-07-22,yanal ashmouz,chris duncan,0,0.720805354290224,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,True,True,False,True
2023-07-22,jonny parsons,danny roberts,1,0.3200878608102129,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,True,False,False,False,False,True,False,False
2023-07-22,daniel marcos,davey grant,1,0.4097884269955809,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-07-22,mick parkin,jamal pogues,1,0.2868813224896151,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,True
2023-07-22,molly mccann,julija stoliarenko,0,0.6827980060389163,fighter_moving_weight_classes,False,False,False,False,True,False,,False,False,False,True,False,False,False,False
2023-07-22,paul craig,andre muniz,1,0.2968469630973995,fighter_moving_weight_classes,False,False,False,False,True,False,,True,False,False,True,False,False,False,True
2023-07-22,bruna brasil,shauna bannon,1,0.3350338010152105,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-07-29,marcos rogerio de lima,derrick lewis,0,0.5082094805484733,recent_decline,False,False,False,False,False,False,,True,False,False,False,True,False,True,False
2023-07-29,dustin poirier,justin gaethje,0,0.5296976844908211,close_50_50_fight,False,False,False,False,False,False,,False,False,False,False,False,False,True,False
2023-07-29,trevin giles,gabriel bonfim,0,0.6657984199196343,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-07-29,king green,tony ferguson,1,0.4314217977159563,fighter_moving_weight_classes,False,False,False,False,True,False,,True,False,False,False,False,False,False,False
2023-08-05,billy quarantillo,damon jackson,1,0.4317570883085355,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2023-08-05,kennedy nzechukwu,dustin jacoby,0,0.6264642376921615,large_reach_difference,False,False,True,False,False,False,,True,True,False,False,False,False,False,False
2023-08-05,ludovit klein,ignacio bahamondes,1,0.3386789650651212,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,False
2023-08-05,carlston harris,jeremiah wells,1,0.4435167359380488,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2023-08-05,ode osbourne,asu almabayev,0,0.5875489420770375,ufc_debutant_or_very_low_experience,True,False,True,False,False,False,,False,False,False,False,False,True,False,False
2023-08-05,aleksa camur,tanner boser,0,0.5178350893902396,long_layoff,False,False,False,False,False,True,,False,False,False,False,False,False,True,False
2023-08-12,tafon nchukwi,aj dobson,0,0.6683038518875988,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,False,False
2023-08-12,hakeem dawodu,cub swanson,0,0.5799545641067155,fighter_moving_weight_classes,False,False,False,False,True,False,,True,False,False,False,False,False,False,False
2023-08-12,francis marshall,isaac dulgarian,0,0.604395331766427,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-08-12,montserrat conejo ruiz,jaqueline amorim,0,0.5637913453966814,ufc_debutant_or_very_low_experience,True,False,False,False,False,True,,False,False,False,False,False,True,False,False
2023-08-12,khalil rountree jr.,chris daukaus,1,0.3022034911746901,fighter_moving_weight_classes,False,False,False,False,True,False,,True,True,False,False,False,False,False,False
2023-08-19,sean o'malley,aljamain sterling,1,0.2975128595240455,wrestler_vs_striker,False,False,False,False,False,False,,False,False,True,False,False,False,False,True
2023-08-19,chris weidman,brad tavares,0,0.6321460693674287,long_layoff,False,False,False,False,False,True,,True,False,False,False,False,False,False,False
2023-08-19,austin hubbard,kurt holobaugh,0,0.7404646750577488,long_layoff,False,False,False,False,False,True,,False,False,False,False,False,False,False,True
2023-08-19,ian machado garry,neil magny,1,0.3970018495520356,wrestler_vs_striker,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
2023-08-26,anthony smith,ryan spann,1,0.4749618186008379,recent_decline,False,False,False,False,False,False,,True,False,False,True,False,False,True,False
2023-08-26,yusaku kinoshita,billy ray goff,0,0.5097554790252429,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-08-26,giga chikadze,alex caceres,1,0.4837968071487533,long_layoff,False,False,False,False,False,True,,True,False,False,False,False,False,True,False
2023-08-26,rolando bedoya,song kenan,0,0.5630031573340581,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,True,False,False,False,False,True,False,False
2023-09-02,thiago moises,benoit saint denis,0,0.6187091918757321,recent_improvement,False,False,False,False,False,False,,False,True,False,True,False,False,False,False
2023-09-02,rose namajunas,manon fiorot,0,0.5213339528631878,fighter_moving_weight_classes,False,False,False,False,True,False,,False,False,False,False,False,False,True,False
2023-09-02,morgan charriere,manolo zecchini,1,0.4530528079720506,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-09-02,nora cornolle,joselyne edwards,1,0.3372661321717747,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,True,False,False,False,True,False,False
2023-09-09,sean strickland,israel adesanya,1,0.2829759749637348,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,True
2023-09-09,justin tafa,austen lane,1,0.4319896724198444,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-09-09,kiefer crosbie,kevin jousset,0,0.5382665634328213,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-09-09,gabriel miranda,shane young,1,0.3618064352323124,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,True,False,True,False,False,True,False,False
2023-09-16,alex reyes,charlie campbell,0,0.5864195822189482,ufc_debutant_or_very_low_experience,True,False,False,False,True,True,,False,False,False,False,False,True,False,False
2023-09-16,daniel zellhuber,christos giagos,1,0.3547653590727169,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,True,False,False,True,False,False
2023-09-16,josefine knutsson,marnic mann,1,0.4947627960656534,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-09-23,jacob malkoun,cody brundage,0,0.6768367410235836,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2023-10-07,bill algeo,alexander hernandez,1,0.3603160239725005,fighter_moving_weight_classes,False,False,False,False,True,False,,True,False,False,False,False,False,False,False
2023-10-07,johnny munoz,aoriqileng,0,0.5811237480078543,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,False
2023-10-07,king green,grant dawson,1,0.2213092097485491,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,True
2023-10-07,vanessa demopoulos,kanako murata,1,0.3407161467712806,ufc_debutant_or_very_low_experience,True,False,False,False,False,True,,False,False,True,False,False,True,False,False
2023-10-14,emily ducote,ashley yoder,1,0.4510688404848581,long_layoff,False,False,False,False,False,True,,False,False,False,False,False,False,True,False
2023-10-14,melissa mullins,irina alekseeva,1,0.4062041826354875,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-10-14,jennifer maia,viviane araujo,0,0.5803641045229653,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2023-10-14,sodiq yusuff,edson barboza,0,0.6482940968044145,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2023-10-21,kamaru usman,khamzat chimaev,0,0.5010102163870708,fighter_moving_weight_classes,False,False,False,False,True,False,,True,False,False,False,False,False,True,False
2023-10-21,anshul jubli,mike breeden,0,0.6687561120611125,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
