fight_id,fight_date,weight_class,method_label,p_Decision,p_KO/TKO,p_Submission
8d6783bbc0f9d2bd2d4c0534,2022-04-09,welterweight,Decision,0.32692455844808804,0.5007294009911657,0.1723460405607465
e4d38da609f2296f44f8e0f3,2022-04-09,bantamweight,Decision,0.41712848262848257,0.4354777888777889,0.14739372849372842
395fac7e1cb89c9f48542548,2022-04-09,womens_strawweight,Decision,0.654150616050616,0.1551155122655122,0.1907338716838717
c717778925b8d05d09226a63,2022-04-09,welterweight,KO/TKO,0.4396032309223685,0.3675303535856952,0.19286641549193645
c8c932d20a23d93083cd5153,2022-04-09,womens_strawweight,Decision,0.6489209855503975,0.18897099371217027,0.16210802073743258
5210e8a6bd51cdb8a3be4742,2022-04-09,lightweight,Decision,0.6216527420292125,0.255891300203065,0.1224559577677224
ab6c1f1d7010971c355e465c,2022-04-16,bantamweight,KO/TKO,0.5975896649102532,0.27511047449282766,0.1272998605969194
4e19d3624ce2f192fda3e87e,2022-04-16,middleweight,Decision,0.3314238673764773,0.3121562063040403,0.35641992631948305
63a7508bcd39ffb177568395,2022-04-16,heavyweight,Decision,0.11237727435962723,0.4591560744007643,0.42846665123960864
a3b791cf3770be81a7311fc4,2022-04-16,heavyweight,KO/TKO,0.5731863081363081,0.3452929348429351,0.081520757020757
433dbc801627a6d385c7ad09,2022-04-16,lightweight,KO/TKO,0.5885614713788624,0.2750389289454508,0.1363995996756866
f700791a20e6fde6268982b3,2022-04-16,womens_strawweight,Decision,0.5499168050903341,0.2565006408624057,0.19358255404726013
163a51708b615100cf2aba52,2022-04-16,lightweight,Decision,0.4057729796026202,0.3418430043476214,0.2523840160497585
a2e535212cb0109c16e03dcd,2022-04-16,womens_bantamweight,Decision,0.6710040726282706,0.12981894671438954,0.19917698065734027
069de3205d6c699d7be551aa,2022-04-16,womens_bantamweight,Decision,0.5087516217700427,0.1836536485444381,0.3075947296855194
9c7629f898574d7d259de1e2,2022-04-16,welterweight,KO/TKO,0.46073499833499826,0.34756522921522914,0.19169977244977257
48857655a69cc90c77030d9a,2022-04-16,welterweight,Decision,0.41656426351426373,0.4134461518873284,0.1699895845984082
e9eef12674e72868f84a57a0,2022-04-16,featherweight,Decision,0.3893257575757576,0.2357573648573649,0.37491687756687797
a2af6edea9fea96f3d6b4f3f,2022-04-16,lightweight,Submission,0.6329464917435508,0.2552576782694431,0.1117958299870064
de09e08f6c57358e9c22f9b4,2022-04-16,welterweight,Decision,0.4449977022977026,0.4290131368631368,0.12598916083916073
48e6102e4d53ecae10721bf6,2022-04-23,womens_strawweight,Submission,0.4253466089466091,0.42064850704850704,0.154004884004884
9b932197b1fb2a26a1208177,2022-04-23,bantamweight,KO/TKO,0.5287949957449958,0.22784723424723427,0.24335777000777004
06669d51b0a57a8f66b216d9,2022-04-23,lightweight,Submission,0.4726339033515504,0.3479067977773862,0.1794592988710636
c85d55bcecdce0caae48f32d,2022-04-23,welterweight,KO/TKO,0.5714323509823508,0.3552224331224331,0.07334521589521584
877e43ee92b6e92fe379f031,2022-04-23,catch_weight,Submission,0.32780741480741504,0.4397748695748697,0.23241771561771574
4d8474d6d776dc1f62fe315b,2022-04-23,featherweight,Submission,0.6000680915575654,0.2896493985546618,0.11028250988777302
711d9ff3483b66cb33e6fb1a,2022-04-23,light_heavyweight,Decision,0.31301311466311477,0.5758400377400377,0.11114684759684755
2b3e69ba4ea58a394404b393,2022-04-23,womens_flyweight,Decision,0.4984292632204395,0.22306906557494804,0.27850167120461256
c89f90b1b4c3c2b9606febb2,2022-04-23,welterweight,Decision,0.3887021992283606,0.4857063108889734,0.12559148988266636
213b698eaacabc90d39c3618,2022-04-23,light_heavyweight,KO/TKO,0.21537570142276033,0.6282554275789571,0.15636887099828273
2dbdb35090901cb11cdd7d38,2022-04-30,heavyweight,Submission,0.35281850535085835,0.5144829487505954,0.13269854589854582
aed8ef16b30b6d218c63f47c,2022-04-30,featherweight,KO/TKO,0.6031107222842519,0.2701881233145942,0.12670115440115434
fcc9d5a0cfe4deba917371fb,2022-04-30,heavyweight,Decision,0.6008115051615049,0.3002615218115219,0.09892697302697301
9ec02b95cb264245c08bd1c3,2022-04-30,flyweight,Submission,0.5825386161295368,0.24910811107051523,0.168353272799948
566ee83c01c427d616e79cb3,2022-04-30,featherweight,Decision,0.6440927683427677,0.220181895881896,0.13572533577533574
312ba0118051211ffa424bb3,2022-04-30,welterweight,KO/TKO,0.41404343401696325,0.3506142935495875,0.23534227243344907
bd90e67407043275cc350cb5,2022-04-30,womens_flyweight,KO/TKO,0.5393786324786324,0.21195943500943515,0.24866193251193272
9932564c59fd0493d46f20f7,2022-04-30,lightweight,Submission,0.6071709956709955,0.22830704295704318,0.1645219613719614
ccbcefc2a02e49bf307142df,2022-04-30,middleweight,Decision,0.4773693975958683,0.2446329862947511,0.277997616109381
59e0827ca63295b63cd6a91a,2022-04-30,lightweight,Decision,0.514625924075924,0.2144350260850263,0.2709390498390499
4e359c108544d2c8759d97d6,2022-04-30,bantamweight,Decision,0.4324446386946388,0.47071620601620606,0.09683915528915524
