fighter_id,canonical_name,display_name,alias_name,identity_source
ufcp-2ff858e3-e294-5d85-b510-cbc0c5341130,randall wallace,Randall Wallace,Randall Wallace,UFC-DataLab/UFCStats-derived name
ufcp-4136bf4d-0b6f-5c3b-8d49-2edfc59ad4a5,randy brown,Randy Brown,RANDY BROWN,UFC-DataLab/UFCStats-derived name
ufcp-049bd526-97c9-53b5-9f95-185ffe2778cd,randy costa,Randy Costa,Randy Costa,UFC-DataLab/UFCStats-derived name
ufcp-049bd526-97c9-53b5-9f95-185ffe2778cd,randy costa,Randy Costa,RANDY COSTA,UFC-DataLab/UFCStats-derived name
ufcp-497bbd3c-cfcc-53f1-bf01-4ce3b8f7f50e,randy couture,Randy Couture,RANDY COUTURE,UFC-DataLab/UFCStats-derived name
ufcp-497bbd3c-cfcc-53f1-bf01-4ce3b8f7f50e,randy couture,Randy Couture,Randy Couture,UFC-DataLab/UFCStats-derived name
ufcp-c6a02fb2-d6ee-5bc8-bf33-e1c25b50a31c,rani yahya,Rani Yahya,RANI YAHYA,UFC-DataLab/UFCStats-derived name
ufcp-c6a02fb2-d6ee-5bc8-bf33-e1c25b50a31c,rani yahya,Rani Yahya,Rani Yahya,UFC-DataLab/UFCStats-derived name
ufcp-1f0f1ad3-6a1a-5d47-94da-4b090da6bc2f,raoni barcelos,Raoni Barcelos,RAONI BARCELOS,UFC-DataLab/UFCStats-derived name
ufcp-cbee1362-ff30-5524-8cec-c79beacc2359,raou raou,Raou Raou,Raou Raou,UFC-DataLab/UFCStats-derived name
ufcp-45f48a02-ad9d-5416-8ae5-9cfb23b9dfc0,raphael assuncao,Raphael Assuncao,RAPHAEL ASSUNCAO,UFC-DataLab/UFCStats-derived name
ufcp-45f48a02-ad9d-5416-8ae5-9cfb23b9dfc0,raphael assuncao,Raphael Assuncao,Raphael Assuncao,UFC-DataLab/UFCStats-derived name
ufcp-c54ab390-8ff2-58cf-92c5-eb0153c1e553,raphael butler,Raphael Butler,Raphael Butler,UFC-DataLab/UFCStats-derived name
ufcp-59091a9d-eae2-5653-a130-9589ca68fb5e,raphael pessoa,Raphael Pessoa,Raphael Pessoa,UFC-DataLab/UFCStats-derived name
ufcp-59091a9d-eae2-5653-a130-9589ca68fb5e,raphael pessoa,Raphael Pessoa,RAPHAEL PESSOA,UFC-DataLab/UFCStats-derived name
ufcp-280abbc6-5e7f-51ae-ab3e-0af454c11fb4,raquel pa aluhi,Raquel Pa'aluhi,Raquel Pa'aluhi,UFC-DataLab/UFCStats-derived name
ufcp-c0f8e481-7bcb-5a7b-9c12-cd2b6281e5ce,raquel pennington,Raquel Pennington,Raquel Pennington,UFC-DataLab/UFCStats-derived name
ufcp-c0f8e481-7bcb-5a7b-9c12-cd2b6281e5ce,raquel pennington,Raquel Pennington,RAQUEL PENNINGTON,UFC-DataLab/UFCStats-derived name
ufcp-bf47b83f-b601-5e9b-a234-0abf185f6753,rashad coulter,Rashad Coulter,RASHAD COULTER,UFC-DataLab/UFCStats-derived name
ufcp-bf47b83f-b601-5e9b-a234-0abf185f6753,rashad coulter,Rashad Coulter,Rashad Coulter,UFC-DataLab/UFCStats-derived name
ufcp-c0066e87-307d-5b3e-9113-9a43655192a5,rashad evans,Rashad Evans,RASHAD EVANS,UFC-DataLab/UFCStats-derived name
ufcp-c0066e87-307d-5b3e-9113-9a43655192a5,rashad evans,Rashad Evans,Rashad Evans,UFC-DataLab/UFCStats-derived name
ufcp-89564897-e66c-5e0a-b06c-7fafa435bdba,rashard lovelace,Rashard Lovelace,Rashard Lovelace,UFC-DataLab/UFCStats-derived name
ufcp-38e9ce26-704e-542f-a35a-81c7bd3333e3,rashid magomedov,Rashid Magomedov,RASHID MAGOMEDOV,UFC-DataLab/UFCStats-derived name
ufcp-38e9ce26-704e-542f-a35a-81c7bd3333e3,rashid magomedov,Rashid Magomedov,Rashid Magomedov,UFC-DataLab/UFCStats-derived name
ufcp-d40d78bb-34bb-56ad-9258-92a81445a901,raul castillo,Raul Castillo,Raul Castillo,UFC-DataLab/UFCStats-derived name
ufcp-390c586e-9220-5183-bbcc-6c0a7b434d52,raul rosas jr,Raul Rosas Jr.,RAUL ROSAS JR.,UFC-DataLab/UFCStats-derived name
ufcp-77fcee8b-7e38-53ab-a6ef-1501741b86e2,raul sandoval,Raul Sandoval,Raul Sandoval,UFC-DataLab/UFCStats-derived name
ufcp-e1c8e824-7a8d-52f6-83e9-85e25c0e9fe4,raulian paiva,Raulian Paiva,Raulian Paiva,UFC-DataLab/UFCStats-derived name
ufcp-e1c8e824-7a8d-52f6-83e9-85e25c0e9fe4,raulian paiva,Raulian Paiva,RAULIAN PAIVA,UFC-DataLab/UFCStats-derived name
ufcp-d1bbbd6f-d79a-5781-b57a-ba61f316a0b0,ravena oliveira,Ravena Oliveira,RAVENA OLIVEIRA,UFC-DataLab/UFCStats-derived name
ufcp-65124fab-3d5d-5ddb-922f-9bba0287b847,ray borg,Ray Borg,RAY BORG,UFC-DataLab/UFCStats-derived name
ufcp-65124fab-3d5d-5ddb-922f-9bba0287b847,ray borg,Ray Borg,Ray Borg,UFC-DataLab/UFCStats-derived name
ufcp-4b5d172a-143f-55ca-83a8-241e433fd32a,ray perales,Ray Perales,Ray Perales,UFC-DataLab/UFCStats-derived name
ufcp-1ce90d1f-23e8-5832-b130-0fe764278471,ray rodriguez,Ray Rodriguez,Ray Rodriguez,UFC-DataLab/UFCStats-derived name
ufcp-1ce90d1f-23e8-5832-b130-0fe764278471,ray rodriguez,Ray Rodriguez,RAY RODRIGUEZ,UFC-DataLab/UFCStats-derived name
ufcp-32172aad-fc05-5667-a24a-a377be259ad6,ray routh,Ray Routh,Ray Routh,UFC-DataLab/UFCStats-derived name
ufcp-ba8e7489-b0c1-59f7-8d1d-c67d5a8150aa,ray sefo,Ray Sefo,Ray Sefo,UFC-DataLab/UFCStats-derived name
ufcp-2b1b66bd-92fb-5cdf-859d-7e9112cc5740,ray seraille,Ray Seraille,Ray Seraille,UFC-DataLab/UFCStats-derived name
ufcp-f14e18b0-941e-53c5-9ca3-10575674ea6b,ray sloan,Ray Sloan,Ray Sloan,UFC-DataLab/UFCStats-derived name
ufcp-a25b1961-0936-5554-8718-83733ecf7861,ray steinbeiss,Ray Steinbeiss,Ray Steinbeiss,UFC-DataLab/UFCStats-derived name
ufcp-244e92f9-7f06-57b3-9258-be113775c4fe,ray wizard,Ray Wizard,Ray Wizard,UFC-DataLab/UFCStats-derived name
ufcp-244e92f9-7f06-57b3-9258-be113775c4fe,ray wizard,Ray Wizard,RAY WIZARD,UFC-DataLab/UFCStats-derived name
ufcp-36268ed9-0bd2-5bb9-b90b-92f0215b4f7f,rayanne dos santos,Rayanne Dos Santos,RAYANNE DOS SANTOS,UFC-DataLab/UFCStats-derived name
ufcp-c5beeb89-cc82-5add-a5d9-b0cc7907d838,raymond daniels,Raymond Daniels,Raymond Daniels,UFC-DataLab/UFCStats-derived name
ufcp-daa418ed-fb45-5df1-858a-a5f32ffea92f,razak al hassan,Razak Al-Hassan,RAZAK AL-HASSAN,UFC-DataLab/UFCStats-derived name
ufcp-daa418ed-fb45-5df1-858a-a5f32ffea92f,razak al hassan,Razak Al-Hassan,Razak Al-Hassan,UFC-DataLab/UFCStats-derived name
ufcp-1af90136-50d9-55f6-9d61-a464d2e10b57,reese andy,Reese Andy,REESE ANDY,UFC-DataLab/UFCStats-derived name
ufcp-1af90136-50d9-55f6-9d61-a464d2e10b57,reese andy,Reese Andy,Reese Andy,UFC-DataLab/UFCStats-derived name
ufcp-b0dcdd32-523e-568d-a37d-170b95ba4863,regina tarin,Regina Tarin,REGINA TARIN,UFC-DataLab/UFCStats-derived name
ufcp-500c1b7a-f4d1-5f7b-b8b6-eb8b7cd41695,reginaldo vieira,Reginaldo Vieira,Reginaldo Vieira,UFC-DataLab/UFCStats-derived name
ufcp-500c1b7a-f4d1-5f7b-b8b6-eb8b7cd41695,reginaldo vieira,Reginaldo Vieira,REGINALDO VIEIRA,UFC-DataLab/UFCStats-derived name
ufcp-1e3a6309-1d4f-52f1-931c-e70ae49291f0,rei tsuruya,Rei Tsuruya,REI TSURUYA,UFC-DataLab/UFCStats-derived name
ufcp-d094c655-c0ac-5c2b-8b19-813f370607e5,reinier de ridder,Reinier De Ridder,REINIER DE RIDDER,UFC-DataLab/UFCStats-derived name
ufcp-c3b6ab41-4b9e-5bd5-8adc-eb9773ed2ba3,remco pardoel,Remco Pardoel,REMCO PARDOEL,UFC-DataLab/UFCStats-derived name
ufcp-c3b6ab41-4b9e-5bd5-8adc-eb9773ed2ba3,remco pardoel,Remco Pardoel,Remco Pardoel,UFC-DataLab/UFCStats-derived name
ufcp-da35a8f8-b42e-50b8-8b6f-ae4acd909baa,remo cardarelli,Remo Cardarelli,Remo Cardarelli,UFC-DataLab/UFCStats-derived name
ufcp-badd9d10-fd99-5316-a409-29575ed02d0b,renan barao,Renan Barao,RENAN BARAO,UFC-DataLab/UFCStats-derived name
ufcp-badd9d10-fd99-5316-a409-29575ed02d0b,renan barao,Renan Barao,Renan Barao,UFC-DataLab/UFCStats-derived name
ufcp-7790a1b4-42fd-5804-9a16-f65ce09145ea,renato moicano,Renato Moicano,RENATO MOICANO,UFC-DataLab/UFCStats-derived name
ufcp-f0854e02-29cd-50a8-a150-f0e080406586,renato sobral,Renato Sobral,RENATO SOBRAL,UFC-DataLab/UFCStats-derived name
ufcp-f0854e02-29cd-50a8-a150-f0e080406586,renato sobral,Renato Sobral,Renato Sobral,UFC-DataLab/UFCStats-derived name
ufcp-a8e178b4-9507-52ba-842a-3568cd12e195,renato verissimo,Renato Verissimo,RENATO VERISSIMO,UFC-DataLab/UFCStats-derived name
ufcp-a8e178b4-9507-52ba-842a-3568cd12e195,renato verissimo,Renato Verissimo,Renato Verissimo,UFC-DataLab/UFCStats-derived name
ufcp-58d73eef-0a5a-5649-a92e-1c7c44e2c7ef,rene kronvold,Rene Kronvold,Rene Kronvold,UFC-DataLab/UFCStats-derived name
ufcp-9583ff48-39ec-5f13-9c3f-0745c5902cfa,renee forte,Renee Forte,Renee Forte,UFC-DataLab/UFCStats-derived name
ufcp-9583ff48-39ec-5f13-9c3f-0745c5902cfa,renee forte,Renee Forte,RENEE FORTE,UFC-DataLab/UFCStats-derived name
ufcp-76ebd1c3-7370-56ea-baff-488996b7e7ec,renzo gracie,Renzo Gracie,Renzo Gracie,UFC-DataLab/UFCStats-derived name
ufcp-76ebd1c3-7370-56ea-baff-488996b7e7ec,renzo gracie,Renzo Gracie,RENZO GRACIE,UFC-DataLab/UFCStats-derived name
ufcp-1d511f2c-753b-55db-87c0-848eec618276,reuben duran,Reuben Duran,REUBEN DURAN,UFC-DataLab/UFCStats-derived name
ufcp-1d511f2c-753b-55db-87c0-848eec618276,reuben duran,Reuben Duran,Reuben Duran,UFC-DataLab/UFCStats-derived name
ufcp-51f0c8b3-79ea-5dea-92d6-3757b7a03337,rex holman,Rex Holman,REX HOLMAN,UFC-DataLab/UFCStats-derived name
ufcp-51f0c8b3-79ea-5dea-92d6-3757b7a03337,rex holman,Rex Holman,Rex Holman,UFC-DataLab/UFCStats-derived name
ufcp-ae9fa782-2118-5189-b126-f4538acbf306,rex richards,Rex Richards,Rex Richards,UFC-DataLab/UFCStats-derived name
ufcp-d4b22cec-eada-5862-adb8-6ae8a3db3d77,reynaldo trujillo,Reynaldo Trujillo,Reynaldo Trujillo,UFC-DataLab/UFCStats-derived name
ufcp-3054b1e5-7f70-549f-90ce-dc6b8e3ab003,reza madadi,Reza Madadi,REZA MADADI,UFC-DataLab/UFCStats-derived name
ufcp-3054b1e5-7f70-549f-90ce-dc6b8e3ab003,reza madadi,Reza Madadi,Reza Madadi,UFC-DataLab/UFCStats-derived name
ufcp-122a870f-a6c8-51dd-9411-a4be1e2b2f13,reza nasri,Reza Nasri,REZA NASRI,UFC-DataLab/UFCStats-derived name
ufcp-122a870f-a6c8-51dd-9411-a4be1e2b2f13,reza nasri,Reza Nasri,Reza Nasri,UFC-DataLab/UFCStats-derived name
ufcp-4dabada1-e3b9-5978-992c-800d7e0a5adf,rhadi ferguson,Rhadi Ferguson,Rhadi Ferguson,UFC-DataLab/UFCStats-derived name
ufcp-31e9e74d-4dfa-51ba-a783-89a980e52b0d,rhys mckee,Rhys McKee,Rhys McKee,UFC-DataLab/UFCStats-derived name
ufcp-31e9e74d-4dfa-51ba-a783-89a980e52b0d,rhys mckee,Rhys Mckee,RHYS MCKEE,UFC-DataLab/UFCStats-derived name
ufcp-3f2942f3-d6cb-5092-86d6-6a0e3e44926f,ricardo abreu,Ricardo Abreu,Ricardo Abreu,UFC-DataLab/UFCStats-derived name
ufcp-3f2942f3-d6cb-5092-86d6-6a0e3e44926f,ricardo abreu,Ricardo Abreu,RICARDO ABREU,UFC-DataLab/UFCStats-derived name
ufcp-1ccdd2b4-6e9a-5de3-987a-c38c8e038adb,ricardo almeida,Ricardo Almeida,RICARDO ALMEIDA,UFC-DataLab/UFCStats-derived name
ufcp-1ccdd2b4-6e9a-5de3-987a-c38c8e038adb,ricardo almeida,Ricardo Almeida,Ricardo Almeida,UFC-DataLab/UFCStats-derived name
ufcp-7cf5af57-bf18-5a84-8812-6bc179268600,ricardo arona,Ricardo Arona,Ricardo Arona,UFC-DataLab/UFCStats-derived name
ufcp-1a40886c-737a-5483-90a3-cfd4d17761b4,ricardo barros,Ricardo Barros,Ricardo Barros,UFC-DataLab/UFCStats-derived name
ufcp-da334712-1f2b-5d7e-a313-274e62e2adad,ricardo funch,Ricardo Funch,RICARDO FUNCH,UFC-DataLab/UFCStats-derived name
ufcp-da334712-1f2b-5d7e-a313-274e62e2adad,ricardo funch,Ricardo Funch,Ricardo Funch,UFC-DataLab/UFCStats-derived name
ufcp-6b2acd74-f27c-5409-b88c-4252800608a3,ricardo lamas,Ricardo Lamas,RICARDO LAMAS,UFC-DataLab/UFCStats-derived name
ufcp-6b2acd74-f27c-5409-b88c-4252800608a3,ricardo lamas,Ricardo Lamas,Ricardo Lamas,UFC-DataLab/UFCStats-derived name
ufcp-9f2a029f-a0e8-524f-9dec-8236e554e8e3,ricardo morais,Ricardo Morais,Ricardo Morais,UFC-DataLab/UFCStats-derived name
ufcp-a54a87aa-afb7-5bc7-b26a-3509335d0ff5,ricardo prasel,Ricardo Prasel,Ricardo Prasel,UFC-DataLab/UFCStats-derived name
ufcp-e4ab56c5-ec9d-5430-aa78-9b5815676770,ricardo ramos,Ricardo Ramos,Ricardo Ramos,UFC-DataLab/UFCStats-derived name
ufcp-e4ab56c5-ec9d-5430-aa78-9b5815676770,ricardo ramos,Ricardo Ramos,RICARDO RAMOS,UFC-DataLab/UFCStats-derived name
ufcp-7cbd198b-1485-574f-b43c-c3fde0392fed,ricardo romero,Ricardo Romero,RICARDO ROMERO,UFC-DataLab/UFCStats-derived name
ufcp-7cbd198b-1485-574f-b43c-c3fde0392fed,ricardo romero,Ricardo Romero,Ricardo Romero,UFC-DataLab/UFCStats-derived name
ufcp-eb2c2159-519a-5ead-a815-473d42ab880e,ricco rodriguez,Ricco Rodriguez,RICCO RODRIGUEZ,UFC-DataLab/UFCStats-derived name
ufcp-eb2c2159-519a-5ead-a815-473d42ab880e,ricco rodriguez,Ricco Rodriguez,Ricco Rodriguez,UFC-DataLab/UFCStats-derived name
ufcp-74129cbd-688f-5a82-ad4e-606c2c5666f8,rich attonito,Rich Attonito,Rich Attonito,UFC-DataLab/UFCStats-derived name
ufcp-74129cbd-688f-5a82-ad4e-606c2c5666f8,rich attonito,Rich Attonito,RICH ATTONITO,UFC-DataLab/UFCStats-derived name
ufcp-3f6b4fa5-0229-51ac-a7a6-731b7c481c24,rich bouphanouvong,Rich Bouphanouvong,Rich Bouphanouvong,UFC-DataLab/UFCStats-derived name
ufcp-652cbb05-4322-5362-a8d0-cffaa34f15ee,rich clementi,Rich Clementi,Rich Clementi,UFC-DataLab/UFCStats-derived name
ufcp-652cbb05-4322-5362-a8d0-cffaa34f15ee,rich clementi,Rich Clementi,RICH CLEMENTI,UFC-DataLab/UFCStats-derived name
ufcp-cfaa83de-0319-5588-8862-d6e957941f5b,rich franklin,Rich Franklin,Rich Franklin,UFC-DataLab/UFCStats-derived name
ufcp-cfaa83de-0319-5588-8862-d6e957941f5b,rich franklin,Rich Franklin,RICH FRANKLIN,UFC-DataLab/UFCStats-derived name
ufcp-a0dac237-40e0-5f3f-afbe-73e41b7cdf9b,richard crunkilton,Richard Crunkilton,Richard Crunkilton,UFC-DataLab/UFCStats-derived name
ufcp-a0dac237-40e0-5f3f-afbe-73e41b7cdf9b,richard crunkilton,Richard Crunkilton,RICHARD CRUNKILTON,UFC-DataLab/UFCStats-derived name
ufcp-7ec3c3e1-92ec-5c9d-9a7f-7bd7308cafe4,richard dalton,Richard Dalton,Richard Dalton,UFC-DataLab/UFCStats-derived name
ufcp-38d7912d-2504-5cca-af0a-19f90a48fe7c,richard odoms,Richard Odoms,Richard Odoms,UFC-DataLab/UFCStats-derived name
ufcp-ad9edd89-9ac8-5d38-9690-b16122ca67a4,richard walsh,Richard Walsh,RICHARD WALSH,UFC-DataLab/UFCStats-derived name
ufcp-ad9edd89-9ac8-5d38-9690-b16122ca67a4,richard walsh,Richard Walsh,Richard Walsh,UFC-DataLab/UFCStats-derived name
ufcp-67be81e8-0c68-5676-abcc-8949b7c9ac14,richardson moreira,Richardson Moreira,Richardson Moreira,UFC-DataLab/UFCStats-derived name
ufcp-67be81e8-0c68-5676-abcc-8949b7c9ac14,richardson moreira,Richardson Moreira,RICHARDSON MOREIRA,UFC-DataLab/UFCStats-derived name
ufcp-32449d60-bb28-56db-b75e-4a1cf15a2acd,richie hightower,Richie Hightower,RICHIE HIGHTOWER,UFC-DataLab/UFCStats-derived name
ufcp-32449d60-bb28-56db-b75e-4a1cf15a2acd,richie hightower,Richie Hightower,Richie Hightower,UFC-DataLab/UFCStats-derived name
ufcp-d6e6827e-2244-57c5-afbf-9ebe15441995,richie santiago,Richie Santiago,Richie Santiago,UFC-DataLab/UFCStats-derived name
ufcp-fa663bd5-15c3-597c-8b36-5ca7ffcad1c5,richie smullen,Richie Smullen,Richie Smullen,UFC-DataLab/UFCStats-derived name
ufcp-fa663bd5-15c3-597c-8b36-5ca7ffcad1c5,richie smullen,Richie Smullen,RICHIE SMULLEN,UFC-DataLab/UFCStats-derived name
ufcp-84efa77f-c1f8-5368-a591-1cd767b24492,richie vaculik,Richie Vaculik,RICHIE VACULIK,UFC-DataLab/UFCStats-derived name
ufcp-84efa77f-c1f8-5368-a591-1cd767b24492,richie vaculik,Richie Vaculik,Richie Vaculik,UFC-DataLab/UFCStats-derived name
ufcp-99672483-c337-56a8-bb61-4d9011e20315,rick davis,Rick Davis,RICK DAVIS,UFC-DataLab/UFCStats-derived name
ufcp-99672483-c337-56a8-bb61-4d9011e20315,rick davis,Rick Davis,Rick Davis,UFC-DataLab/UFCStats-derived name
ufcp-65130f25-9fd1-5c3c-81ab-872372252029,rick glenn,Rick Glenn,Rick Glenn,UFC-DataLab/UFCStats-derived name
ufcp-0af1063c-93dd-555c-8fa6-c42ffb58a736,rick roufus,Rick Roufus,Rick Roufus,UFC-DataLab/UFCStats-derived name
ufcp-e624afec-9b99-5ddf-8f19-d20a7197b7b4,rick story,Rick Story,Rick Story,UFC-DataLab/UFCStats-derived name
ufcp-e624afec-9b99-5ddf-8f19-d20a7197b7b4,rick story,Rick Story,RICK STORY,UFC-DataLab/UFCStats-derived name
ufcp-583c67ad-b22c-580c-9a4f-735c8dc77a47,rickson gracie,Rickson Gracie,Rickson Gracie,UFC-DataLab/UFCStats-derived name
ufcp-7ff4523f-7da5-5d42-a121-89248a77f7bf,ricky calatayud,Ricky Calatayud,Ricky Calatayud,UFC-DataLab/UFCStats-derived name
ufcp-bc3bde7c-5fed-5de1-a4a7-5e0f3a298740,ricky glenn,Ricky Glenn,RICKY GLENN,UFC-DataLab/UFCStats-derived name
ufcp-987bb0ac-e49b-5d09-8fe7-33f1ec35b99c,ricky johnson,Ricky Johnson,Ricky Johnson,UFC-DataLab/UFCStats-derived name
ufcp-299da5b0-754a-503b-8011-498ff499867d,ricky legere jr,Ricky Legere Jr.,Ricky Legere Jr.,UFC-DataLab/UFCStats-derived name
ufcp-84ef5d58-16ff-557b-a7fb-70d14e315f65,ricky palacios,Ricky Palacios,Ricky Palacios,UFC-DataLab/UFCStats-derived name
ufcp-39c0d89c-b517-57d3-982d-8ab17cf2d991,ricky rainey,Ricky Rainey,RICKY RAINEY,UFC-DataLab/UFCStats-derived name
ufcp-39c0d89c-b517-57d3-982d-8ab17cf2d991,ricky rainey,Ricky Rainey,Ricky Rainey,UFC-DataLab/UFCStats-derived name
ufcp-4f328899-b534-5a12-8090-43cba992a3b0,ricky simon,Ricky Simon,Ricky Simon,UFC-DataLab/UFCStats-derived name
ufcp-4f328899-b534-5a12-8090-43cba992a3b0,ricky simon,Ricky Simon,RICKY SIMON,UFC-DataLab/UFCStats-derived name
ufcp-3fe264ca-07f0-5bf1-a25c-0c152fc0de49,ricky steele,Ricky Steele,Ricky Steele,UFC-DataLab/UFCStats-derived name
ufcp-adedd417-4806-589e-b2aa-6d99738ae8d4,ricky turcios,Ricky Turcios,RICKY TURCIOS,UFC-DataLab/UFCStats-derived name
ufcp-adedd417-4806-589e-b2aa-6d99738ae8d4,ricky turcios,Ricky Turcios,Ricky Turcios,UFC-DataLab/UFCStats-derived name
ufcp-b3ce26dd-73b9-5e8b-beec-7f761ecbfad9,rico altamirano,Rico Altamirano,Rico Altamirano,UFC-DataLab/UFCStats-derived name
ufcp-eb201f4a-b274-5ec9-890f-410f868e47a6,rico disciullo,Rico DiSciullo,Rico DiSciullo,UFC-DataLab/UFCStats-derived name
ufcp-a61e71bf-1fbd-5986-8a04-e5fa5a314ae4,rico farrington,Rico Farrington,Rico Farrington,UFC-DataLab/UFCStats-derived name
ufcp-814f3e70-5009-5a3a-b396-7ecf771fe820,riki fukuda,Riki Fukuda,Riki Fukuda,UFC-DataLab/UFCStats-derived name
ufcp-814f3e70-5009-5a3a-b396-7ecf771fe820,riki fukuda,Riki Fukuda,RIKI FUKUDA,UFC-DataLab/UFCStats-derived name
ufcp-e12de592-4046-5c46-b3c2-775c9b7554fd,rilley dutro,Rilley Dutro,Rilley Dutro,UFC-DataLab/UFCStats-derived name
ufcp-509ed179-a59e-585a-81fb-dfd810337fe5,rin nakai,Rin Nakai,RIN NAKAI,UFC-DataLab/UFCStats-derived name
ufcp-509ed179-a59e-585a-81fb-dfd810337fe5,rin nakai,Rin Nakai,Rin Nakai,UFC-DataLab/UFCStats-derived name
ufcp-c2a0f344-fcdb-544f-86df-400a0ab2aa62,rinat fakhretdinov,Rinat Fakhretdinov,Rinat Fakhretdinov,UFC-DataLab/UFCStats-derived name
ufcp-c2a0f344-fcdb-544f-86df-400a0ab2aa62,rinat fakhretdinov,Rinat Fakhretdinov,RINAT FAKHRETDINOV,UFC-DataLab/UFCStats-derived name
ufcp-90a522e4-b040-542d-aace-00a2d477a3bc,rinya nakamura,Rinya Nakamura,RINYA NAKAMURA,UFC-DataLab/UFCStats-derived name
ufcp-3129adde-d9d1-5194-bde2-cb9f626f6ee3,rizvan kuniev,Rizvan Kuniev,RIZVAN KUNIEV,UFC-DataLab/UFCStats-derived name
ufcp-4db3dc19-3fc0-5774-a025-98e6837d62d0,rj clifford,RJ Clifford,RJ Clifford,UFC-DataLab/UFCStats-derived name
ufcp-33832d78-16ae-5338-949c-313d11b67c31,roan carneiro,Roan Carneiro,Roan Carneiro,UFC-DataLab/UFCStats-derived name
ufcp-33832d78-16ae-5338-949c-313d11b67c31,roan carneiro,Roan Carneiro,ROAN CARNEIRO,UFC-DataLab/UFCStats-derived name
ufcp-0692a14e-9eb6-5d87-ba14-262629dcdd40,rob broughton,Rob Broughton,ROB BROUGHTON,UFC-DataLab/UFCStats-derived name
ufcp-0692a14e-9eb6-5d87-ba14-262629dcdd40,rob broughton,Rob Broughton,Rob Broughton,UFC-DataLab/UFCStats-derived name
ufcp-f1ef6385-9806-58c2-b327-39549ab2faa8,rob emerson,Rob Emerson,ROB EMERSON,UFC-DataLab/UFCStats-derived name
ufcp-f1ef6385-9806-58c2-b327-39549ab2faa8,rob emerson,Rob Emerson,Rob Emerson,UFC-DataLab/UFCStats-derived name
ufcp-875a790b-1135-5977-a66d-d85d3fd3e61d,rob font,Rob Font,Rob Font,UFC-DataLab/UFCStats-derived name
ufcp-875a790b-1135-5977-a66d-d85d3fd3e61d,rob font,Rob Font,ROB FONT,UFC-DataLab/UFCStats-derived name
ufcp-695fb6f7-69ad-5ced-bbdb-036e7e486d33,rob kimmons,Rob Kimmons,Rob Kimmons,UFC-DataLab/UFCStats-derived name
ufcp-695fb6f7-69ad-5ced-bbdb-036e7e486d33,rob kimmons,Rob Kimmons,ROB KIMMONS,UFC-DataLab/UFCStats-derived name
ufcp-733aff7a-0bb4-582a-b585-aa1f31665385,rob macdonald,Rob MacDonald,Rob MacDonald,UFC-DataLab/UFCStats-derived name
ufcp-733aff7a-0bb4-582a-b585-aa1f31665385,rob macdonald,Rob Macdonald,ROB MACDONALD,UFC-DataLab/UFCStats-derived name
ufcp-add5e5e8-0061-5eb3-afa6-042e11754a59,rob mccullough,Rob McCullough,Rob McCullough,UFC-DataLab/UFCStats-derived name
ufcp-04f0d3b5-4fad-55c8-9de8-65f9964a4a7f,rob sinclair,Rob Sinclair,Rob Sinclair,UFC-DataLab/UFCStats-derived name
ufcp-aa47ee2d-a717-53d7-a43f-297e474d28a6,rob wilkinson,Rob Wilkinson,ROB WILKINSON,UFC-DataLab/UFCStats-derived name
ufcp-aa47ee2d-a717-53d7-a43f-297e474d28a6,rob wilkinson,Rob Wilkinson,Rob Wilkinson,UFC-DataLab/UFCStats-derived name
ufcp-b2461f25-38bf-5195-9506-40291f91aec7,rob yundt,Rob Yundt,Rob Yundt,UFC-DataLab/UFCStats-derived name
ufcp-b2461f25-38bf-5195-9506-40291f91aec7,rob yundt,Rob Yundt,ROB YUNDT,UFC-DataLab/UFCStats-derived name
ufcp-865ed23b-2914-505a-8d73-28f01324aabc,robbie lawler,Robbie Lawler,ROBBIE LAWLER,UFC-DataLab/UFCStats-derived name
ufcp-865ed23b-2914-505a-8d73-28f01324aabc,robbie lawler,Robbie Lawler,Robbie Lawler,UFC-DataLab/UFCStats-derived name
ufcp-c2f13e85-5d31-534f-8d18-153cb844c553,robelis despaigne,Robelis Despaigne,ROBELIS DESPAIGNE,UFC-DataLab/UFCStats-derived name
ufcp-caec8cf2-5d54-5713-864f-880a21ddc33f,robert breslin,Robert Breslin,Robert Breslin,UFC-DataLab/UFCStats-derived name
ufcp-b1d63ca4-4d97-5630-9307-33d4acd203c7,robert bryczek,Robert Bryczek,ROBERT BRYCZEK,UFC-DataLab/UFCStats-derived name
ufcp-53713ca0-d880-5937-9e9f-95cafa10bee6,robert densley,Robert Densley,Robert Densley,UFC-DataLab/UFCStats-derived name
ufcp-ecc79a55-cfca-5208-a207-cccc090e49e2,robert drysdale,Robert Drysdale,ROBERT DRYSDALE,UFC-DataLab/UFCStats-derived name
ufcp-ecc79a55-cfca-5208-a207-cccc090e49e2,robert drysdale,Robert Drysdale,Robert Drysdale,UFC-DataLab/UFCStats-derived name
ufcp-e402c51f-04c3-54a6-9967-409e172a6dcc,robert lucarelli,Robert Lucarelli,ROBERT LUCARELLI,UFC-DataLab/UFCStats-derived name
ufcp-e402c51f-04c3-54a6-9967-409e172a6dcc,robert lucarelli,Robert Lucarelli,Robert Lucarelli,UFC-DataLab/UFCStats-derived name
